code_insee;prixm2;annee
41152;1411;2018
63382;1242;2018
3238;1122;2018
71110;841;2018
42131;1101;2018
42333;1105;2018
42003;1762;2018
42152;1136;2018
71022;1385;2018
42048;1548;2018
3089;836;2018
3135;768;2018
3243;1560;2018
3300;956;2018
3260;558;2018
63400;888;2018
69294;3015;2018
63457;1780;2018
3095;1193;2018
3306;1457;2018
3028;784;2018
3033;681;2018
3071;1086;2018
3253;2021;2018
3201;371;2018
3157;1144;2018
3266;;2018
3093;1396;2018
3240;973;2018
3056;1000;2018
3066;867;2018
3224;896;2018
3001;1239;2018
3284;768;2018
3230;979;2018
3034;966;2018
3132;956;2018
3289;912;2018
3024;838;2018
3263;1005;2018
3105;1040;2018
3215;611;2018
3232;1315;2018
3054;879;2018
3137;585;2018
3272;1489;2018
3274;973;2018
3079;1370;2018
3179;536;2018
3165;768;2018
3299;716;2018
3171;652;2018
3273;1372;2018
3067;826;2018
3174;1099;2018
3264;1161;2018
63307;1953;2018
55307;;2018
3138;924;2018
3017;373;2018
3223;964;2018
3068;774;2018
63188;1342;2018
63298;687;2018
63417;2127;2018
63395;1727;2018
63325;1859;2018
48089;426;2018
63345;2158;2018
63044;1210;2018
63123;1203;2018
63455;1949;2018
63252;1725;2018
63296;1565;2018
63168;1357;2018
63254;2054;2018
63405;1386;2018
63059;769;2018
42011;1328;2018
63280;1356;2018
63141;2367;2018
63177;1125;2018
63306;1489;2018
63096;1263;2018
63227;2097;2018
63019;2039;2018
63014;2143;2018
42156;1054;2018
63420;1546;2018
63364;1322;2018
42029;1149;2018
63453;1851;2018
63193;2055;2018
63040;1626;2018
63315;1879;2018
63302;2274;2018
63262;1841;2018
63113;1975;2018
63378;1661;2018
63083;1801;2018
63075;2182;2018
63276;1188;2018
63045;1749;2018
63032;2060;2018
42035;1081;2018
63069;1872;2018
63438;1442;2018
50218;2608;2018
63229;1655;2018
63213;1791;2018
63194;1850;2018
63284;2060;2018
63308;2122;2018
63396;2126;2018
63425;2407;2018
42293;1374;2018
63214;1814;2018
63021;1674;2018
42155;1181;2018
63063;2062;2018
63343;1256;2018
63350;1892;2018
63042;2023;2018
63297;2138;2018
42254;1385;2018
63034;1723;2018
63413;2035;2018
63200;2050;2018
63155;1391;2018
63216;368;2018
63120;1500;2018
63272;2332;2018
63365;992;2018
63124;2148;2018
63164;1831;2018
63239;1531;2018
63126;1480;2018
63106;1886;2018
63157;860;2018
63049;2295;2018
63334;1336;2018
42069;1630;2018
42176;1644;2018
42084;1366;2018
42230;1107;2018
42331;1233;2018
42195;1204;2018
42325;1753;2018
42198;1092;2018
42187;1133;2018
42178;658;2018
42296;1903;2018
42119;918;2018
42063;684;2018
42066;1539;2018
42166;1502;2018
26162;1660;2018
42241;1343;2018
42019;1176;2018
42094;1606;2018
42197;1850;2018
42239;1584;2018
42125;;2018
26009;1721;2018
42071;1262;2018
42098;1299;2018
42313;1280;2018
42088;1770;2018
42009;1979;2018
42143;1620;2018
42332;1617;2018
42249;964;2018
42297;2012;2018
42260;1081;2018
64042;1696;2018
64146;1523;2018
42199;1521;2018
42153;957;2018
42145;931;2018
42164;;2018
42274;1188;2018
42219;1753;2018
42212;1331;2018
42294;1624;2018
42173;805;2018
42120;1372;2018
42184;1465;2018
40198;;2018
42226;1083;2018
42175;1250;2018
42160;;2018
42221;1691;2018
42154;1114;2018
5068;2441;2018
42170;1373;2018
42182;1582;2018
42161;1233;2018
42289;1399;2018
42020;1796;2018
42106;454;2018
32030;318;2018
42041;1531;2018
42243;909;2018
42205;779;2018
42150;1323;2018
42149;1981;2018
42046;1498;2018
42121;525;2018
42105;1263;2018
42227;1313;2018
42251;2132;2018
42269;1904;2018
42135;1732;2018
3202;827;2018
42037;1501;2018
42188;1738;2018
42081;1908;2018
42038;1365;2018
42200;1929;2018
42179;1638;2018
42130;1237;2018
26154;1149;2018
42315;1666;2018
71342;1372;2018
3265;724;2018
5172;1429;2018
71588;1272;2018
3086;658;2018
71557;1206;2018
3063;1134;2018
71331;;2018
3177;700;2018
3144;654;2018
71082;946;2018
71590;1481;2018
71491;1572;2018
71086;1179;2018
71176;1037;2018
71106;1024;2018
71439;1707;2018
3208;676;2018
63121;1629;2018
63241;2175;2018
63423;818;2018
63259;1128;2018
63269;1613;2018
63205;1152;2018
63282;2270;2018
63199;1347;2018
3310;1394;2018
3281;1035;2018
3060;1567;2018
3118;1289;2018
3307;794;2018
3126;1142;2018
3023;1482;2018
3220;1165;2018
3075;1202;2018
3099;960;2018
3114;898;2018
3059;923;2018
3242;1123;2018
3194;422;2018
3065;970;2018
3160;1032;2018
3018;823;2018
3204;1079;2018
3277;706;2018
3107;1135;2018
3096;719;2018
3049;771;2018
3258;1368;2018
3287;835;2018
3115;1448;2018
3116;1087;2018
63103;1766;2018
3278;2181;2018
7227;1910;2018
3298;1041;2018
3188;1000;2018
3175;959;2018
3133;1379;2018
3044;1326;2018
3176;874;2018
3166;1506;2018
3197;1083;2018
3267;1122;2018
3295;873;2018
3021;1016;2018
3094;1441;2018
3187;1007;2018
3029;884;2018
63390;1238;2018
4128;2682;2018
3236;1255;2018
3080;1348;2018
3268;1046;2018
3038;1128;2018
3183;1203;2018
3292;851;2018
3149;1522;2018
63208;;2018
3026;1055;2018
3083;1054;2018
3061;1270;2018
3134;754;2018
3255;1019;2018
4111;2455;2018
3062;1468;2018
3304;1275;2018
3276;888;2018
6001;;2018
3294;398;2018
3237;815;2018
3302;;2018
3164;1266;2018
3311;992;2018
3319;861;2018
3169;1845;2018
3252;1081;2018
63082;1201;2018
3030;1367;2018
6021;2860;2018
3022;964;2018
3112;880;2018
3053;747;2018
63347;1314;2018
3025;3114;2018
3091;846;2018
3092;857;2018
63116;1475;2018
63402;883;2018
3016;;2018
3148;1140;2018
63406;1444;2018
63090;1501;2018
63470;1671;2018
63033;1728;2018
63102;783;2018
63317;1149;2018
63459;1127;2018
63265;1658;2018
63095;1557;2018
63291;1347;2018
63245;1921;2018
63267;606;2018
63061;1200;2018
63210;1226;2018
63379;1552;2018
63196;1171;2018
63030;1450;2018
63212;2063;2018
63008;1161;2018
63180;1407;2018
63327;1949;2018
63072;1000;2018
63001;1310;2018
63443;1427;2018
63468;966;2018
63181;1795;2018
3125;522;2018
63372;1464;2018
63300;1722;2018
3141;;2018
63099;1842;2018
63295;1204;2018
63143;1962;2018
63473;2376;2018
50016;992;2018
63058;1163;2018
63203;1866;2018
63167;2137;2018
63128;1014;2018
63322;2165;2018
63244;2081;2018
63235;1699;2018
63311;965;2018
63150;1849;2018
63138;1623;2018
3163;1148;2018
63271;1548;2018
63184;927;2018
63093;1612;2018
63089;1729;2018
63224;1559;2018
63358;1164;2018
63215;2182;2018
63260;938;2018
63108;1390;2018
63310;;2018
63424;1498;2018
63253;2212;2018
63332;1300;2018
63035;1874;2018
63012;1131;2018
63149;1366;2018
63430;1085;2018
63288;1528;2018
63148;1748;2018
6043;3431;2018
3113;713;2018
63013;1496;2018
63432;1625;2018
63414;1246;2018
63065;;2018
6055;4483;2018
63015;650;2018
63016;1279;2018
63132;700;2018
63174;;2018
63258;1123;2018
63037;780;2018
63151;1211;2018
63469;772;2018
63207;897;2018
42034;;2018
42247;993;2018
42339;652;2018
63179;1051;2018
63057;771;2018
42045;442;2018
42321;;2018
42039;1221;2018
42298;1135;2018
42248;929;2018
42040;1172;2018
42047;1378;2018
42276;1015;2018
63441;739;2018
42158;724;2018
42116;1081;2018
42217;794;2018
42238;;2018
42278;1544;2018
42072;;2018
5157;2279;2018
17330;1303;2018
17380;3667;2018
17308;1552;2018
17409;2299;2018
85104;1712;2018
5173;2700;2018
85297;1390;2018
5026;2639;2018
17015;1321;2018
5077;1853;2018
17119;1583;2018
73296;4620;2018
17064;2679;2018
73047;2633;2018
73304;7898;2018
73040;3020;2018
85307;2476;2018
33544;1914;2018
17437;5372;2018
17225;3201;2018
17230;2700;2018
17333;3207;2018
17429;1598;2018
17097;1710;2018
17255;1661;2018
17452;2540;2018
17453;1549;2018
17093;2562;2018
17228;2034;2018
17265;1499;2018
17351;1674;2018
17306;3093;2018
17329;1508;2018
67160;;2018
17079;1941;2018
17389;1626;2018
17184;1393;2018
17411;2998;2018
17021;1922;2018
17311;2164;2018
17247;1911;2018
17146;1603;2018
17140;2969;2018
17058;2060;2018
17151;1789;2018
17185;1560;2018
17485;2943;2018
17155;1875;2018
17346;1687;2018
17353;2227;2018
17007;1364;2018
17019;5500;2018
17010;3089;2018
17484;1864;2018
17207;5545;2018
17205;1211;2018
17300;3543;2018
17323;2926;2018
17373;2179;2018
17385;2918;2018
17059;2058;2018
17318;4226;2018
6051;1600;2018
17375;1808;2018
17028;2845;2018
17391;2538;2018
17166;1669;2018
17407;2414;2018
17018;1572;2018
17447;1736;2018
17008;2062;2018
17051;5996;2018
17414;2635;2018
17208;1844;2018
17245;2225;2018
17200;2940;2018
17443;1847;2018
17337;2883;2018
17168;3380;2018
17190;3034;2018
17297;4922;2018
17267;1958;2018
17065;2061;2018
5046;2464;2018
17486;3490;2018
32028;1057;2018
32065;1983;2018
32205;1405;2018
32104;877;2018
17315;2167;2018
17466;1932;2018
17136;2093;2018
17121;5927;2018
17299;1815;2018
17194;2201;2018
5112;;2018
17360;5118;2018
17286;6822;2018
17003;1939;2018
17264;2788;2018
17274;3008;2018
5130;3764;2018
17009;1935;2018
5123;1969;2018
17463;2287;2018
17004;6577;2018
17413;2395;2018
17218;1521;2018
85286;1011;2018
5017;2265;2018
85111;1047;2018
85185;1437;2018
85105;1179;2018
85042;1237;2018
4024;1618;2018
17091;1789;2018
85049;1315;2018
5035;2039;2018
5087;1687;2018
5113;3571;2018
4051;3322;2018
5111;2871;2018
5061;2202;2018
5029;1832;2018
5148;2081;2018
5018;2807;2018
5060;;2018
5149;1603;2018
5084;2413;2018
5056;;2018
5036;2270;2018
5124;2169;2018
4233;1746;2018
5049;;2018
5078;1288;2018
4017;800;2018
4085;;2018
4093;;2018
5099;1469;2018
5176;1307;2018
4209;1614;2018
5073;2887;2018
5155;;2018
5162;1729;2018
5057;2313;2018
5171;2130;2018
4216;1893;2018
5118;1787;2018
4231;3284;2018
4102;2248;2018
4154;1949;2018
4150;2176;2018
4179;1242;2018
5184;2141;2018
4075;4618;2018
5028;;2018
5178;1934;2018
4207;1627;2018
4191;;2018
5165;1286;2018
5070;1674;2018
5037;1791;2018
4222;1516;2018
4123;1530;2018
5140;1587;2018
5103;1643;2018
4234;1682;2018
4037;1216;2018
4058;1822;2018
5074;2191;2018
5013;2013;2018
4205;1459;2018
4023;1121;2018
4177;;2018
4137;1954;2018
4066;2717;2018
5121;1832;2018
5170;2008;2018
4057;2381;2018
4016;1187;2018
4167;1423;2018
5158;2118;2018
5053;1654;2018
4237;1343;2018
4050;1357;2018
4203;1674;2018
5092;2518;2018
4228;2192;2018
5097;2930;2018
26374;1222;2018
26026;;2018
4159;2360;2018
5010;2068;2018
5033;1339;2018
5135;1151;2018
5160;;2018
5081;;2018
5048;1121;2018
26022;;2018
5117;1396;2018
5129;2543;2018
5166;1393;2018
5094;;2018
26361;;2018
4141;1948;2018
4201;1947;2018
5091;;2018
4018;1650;2018
4101;1272;2018
26200;1991;2018
5086;1114;2018
26340;1483;2018
26136;;2018
4106;2765;2018
4067;1143;2018
4095;1997;2018
5102;1397;2018
5089;1381;2018
5066;;2018
26255;;2018
5080;1454;2018
4169;1461;2018
5014;962;2018
4009;;2018
7009;1277;2018
4197;2224;2018
4122;1653;2018
4027;2291;2018
83122;2543;2018
4077;1457;2018
4144;;2018
4001;3269;2018
4230;2167;2018
4214;1431;2018
4164;2328;2018
4204;356;2018
4157;1235;2018
4171;2324;2018
4124;1408;2018
4013;2382;2018
4028;2154;2018
4031;1673;2018
4109;2750;2018
4035;1644;2018
4176;2582;2018
4070;1590;2018
4055;1915;2018
4021;1846;2018
4116;1841;2018
4084;1819;2018
4047;1643;2018
4130;;2018
4091;2385;2018
4184;1289;2018
4156;1760;2018
4087;4388;2018
4166;1470;2018
4079;2281;2018
4072;1661;2018
4004;2195;2018
4135;2452;2018
4046;1931;2018
4244;1483;2018
4149;2235;2018
4189;1749;2018
4059;1438;2018
4036;2109;2018
4112;2001;2018
4200;1677;2018
4151;2178;2018
4138;;2018
4107;;2018
4030;1429;2018
4211;;2018
4143;2432;2018
4145;1873;2018
4053;1815;2018
4094;2682;2018
4187;2652;2018
4074;1169;2018
4034;1812;2018
4088;2616;2018
4182;2596;2018
4054;2104;2018
6125;1521;2018
4180;1208;2018
84084;2245;2018
4042;1433;2018
4227;2309;2018
6154;1658;2018
4032;1858;2018
4224;1856;2018
6134;1621;2018
4208;3844;2018
84151;3824;2018
4152;2576;2018
4241;3090;2018
4129;;2018
4142;1000;2018
4012;;2018
4175;1079;2018
84048;;2018
4162;1684;2018
4173;1643;2018
83013;2340;2018
4069;645;2018
4090;1369;2018
4136;1676;2018
83040;;2018
4092;973;2018
67084;;2018
83022;;2018
4099;1141;2018
4005;;2018
4183;1858;2018
50198;1086;2018
4236;1282;2018
4007;592;2018
4008;1793;2018
4133;1451;2018
4148;1262;2018
83074;2298;2018
4061;1740;2018
4073;2378;2018
4219;1132;2018
4039;2011;2018
4218;1275;2018
4210;;2018
4062;810;2018
5012;2617;2018
4161;2353;2018
50166;1719;2018
4155;1085;2018
5098;2377;2018
4086;1937;2018
4220;1940;2018
4226;2188;2018
5128;2519;2018
5177;3471;2018
4240;1667;2018
4006;2053;2018
5044;2880;2018
4019;1948;2018
50431;964;2018
50510;1259;2018
50310;;2018
50352;1096;2018
50299;1846;2018
50182;957;2018
50364;1035;2018
50572;1286;2018
50401;1059;2018
50580;1915;2018
50240;2728;2018
50585;1782;2018
50522;1061;2018
50235;1944;2018
50548;1009;2018
50238;;2018
50519;1777;2018
50425;1407;2018
50294;1428;2018
50097;1587;2018
50082;1389;2018
50528;1156;2018
50222;1954;2018
50332;1395;2018
50382;2324;2018
50454;1586;2018
50031;2151;2018
50374;1828;2018
50594;1734;2018
50184;2117;2018
50079;1419;2018
50045;1605;2018
50579;1600;2018
50442;1650;2018
50149;1799;2018
50083;1411;2018
67022;;2018
50402;1900;2018
50536;;2018
50049;1637;2018
50183;1249;2018
50486;1134;2018
50033;1639;2018
50490;1657;2018
50575;1725;2018
50435;1722;2018
50230;1654;2018
50577;1427;2018
50587;;2018
50488;1144;2018
50409;1273;2018
50285;1100;2018
50423;944;2018
50588;2153;2018
50106;1354;2018
6146;1804;2018
50324;820;2018
50533;;2018
50445;1351;2018
50078;1245;2018
6025;2700;2018
50422;775;2018
50552;475;2018
50328;1295;2018
50267;1523;2018
50368;1173;2018
50394;1293;2018
50289;915;2018
50208;1155;2018
50564;1081;2018
50216;1126;2018
50265;1365;2018
50210;1016;2018
50482;810;2018
50024;625;2018
50298;1545;2018
50194;1699;2018
50648;1493;2018
50498;2348;2018
50426;1805;2018
50273;794;2018
50178;1686;2018
50150;1473;2018
6133;1253;2018
50634;756;2018
50400;1336;2018
50064;902;2018
50341;1284;2018
50246;1098;2018
50241;1614;2018
50469;1550;2018
50370;1316;2018
50087;1549;2018
50478;1336;2018
50013;1516;2018
50086;1387;2018
50176;1380;2018
50373;1423;2018
50258;1503;2018
50360;1225;2018
50387;1132;2018
50026;882;2018
50479;1889;2018
50633;1085;2018
50369;1990;2018
50105;1350;2018
50169;1231;2018
50227;1136;2018
50571;1609;2018
50138;1458;2018
50077;1939;2018
50618;992;2018
50405;1027;2018
50236;1294;2018
6099;2469;2018
50135;2059;2018
50023;1271;2018
50372;467;2018
50030;2450;2018
50096;3209;2018
50021;530;2018
50421;1774;2018
50269;1366;2018
50390;1370;2018
50209;1527;2018
50156;650;2018
50175;;2018
50621;1434;2018
50052;;2018
50395;1578;2018
50567;1608;2018
50511;1590;2018
50036;;2018
50433;2672;2018
50305;1646;2018
50384;1724;2018
50207;1395;2018
50177;944;2018
50142;1598;2018
50430;;2018
50190;1674;2018
50172;981;2018
50609;1098;2018
50593;1725;2018
50596;1591;2018
50615;1890;2018
50251;1127;2018
50578;1867;2018
6086;1375;2018
50457;1974;2018
50186;1655;2018
6080;;2018
50101;1823;2018
6003;1533;2018
50296;2122;2018
50162;1768;2018
50461;1650;2018
50270;2124;2018
50517;1480;2018
50551;1112;2018
50268;1161;2018
50610;;2018
50539;1690;2018
6072;;2018
50598;1262;2018
6131;940;2018
50613;2070;2018
50335;1655;2018
50342;2072;2018
6075;3254;2018
50467;1031;2018
6012;5780;2018
6060;5583;2018
6017;2125;2018
6147;3748;2018
6110;2049;2018
6053;;2018
6163;1461;2018
4170;;2018
6014;2766;2018
6002;;2018
67045;;2018
6031;3537;2018
6094;3215;2018
6098;2091;2018
6036;2583;2018
6083;4306;2018
6160;2080;2018
6023;1489;2018
6113;3372;2018
4076;1610;2018
6144;2437;2018
6013;1753;2018
14138;1475;2018
6145;2609;2018
6141;2229;2018
6063;;2018
6022;3178;2018
6117;3351;2018
4043;3338;2018
6139;;2018
6016;2701;2018
6071;1934;2018
4202;2740;2018
6136;2725;2018
6158;2407;2018
6111;2155;2018
6122;4392;2018
6062;443;2018
6150;5549;2018
6151;2059;2018
6067;4081;2018
6033;3308;2018
6156;2545;2018
6143;2103;2018
6037;4185;2018
6005;1585;2018
6074;2354;2018
6076;;2018
6032;7326;2018
6006;4450;2018
6114;3546;2018
6149;3552;2018
6046;4099;2018
6039;3540;2018
6124;;2018
6104;5644;2018
6157;3993;2018
6127;2463;2018
6008;;2018
6116;1603;2018
6093;2334;2018
6091;3885;2018
6092;3691;2018
6009;769;2018
6106;1711;2018
6047;;2018
6054;3118;2018
6077;1929;2018
2B043;4549;2018
6109;4034;2018
6049;;2018
6078;2585;2018
6142;2243;2018
6052;1699;2018
6028;2488;2018
6034;3136;2018
6024;2083;2018
6048;3526;2018
6132;1434;2018
6061;;2018
6153;2064;2018
2B109;1380;2018
6126;3362;2018
7308;1506;2018
6119;2679;2018
2B152;1708;2018
6162;1598;2018
4120;;2018
6056;909;2018
4096;1797;2018
68136;;2018
2B086;5143;2018
2B309;3314;2018
2B107;1582;2018
2B233;1104;2018
2B178;1767;2018
2B305;3018;2018
2B261;2927;2018
2B030;;2018
59107;2390;2018
2B281;5668;2018
2B327;3224;2018
2B353;2488;2018
2B170;2917;2018
2B058;1636;2018
2B187;;2018
2B183;;2018
2B184;1846;2018
59183;1730;2018
59359;1607;2018
59668;1670;2018
59260;2026;2018
59588;1994;2018
59271;1436;2018
68078;;2018
59605;1972;2018
68130;;2018
59272;1444;2018
68189;;2018
68134;;2018
68244;;2018
68104;;2018
68385;;2018
68350;;2018
68255;;2018
68007;;2018
68331;;2018
68351;;2018
68001;;2018
68251;;2018
68352;;2018
68036;;2018
68069;;2018
68364;;2018
68005;;2018
68295;;2018
68123;;2018
68246;;2018
68223;;2018
68111;;2018
68083;;2018
68235;;2018
68367;;2018
68037;;2018
68287;;2018
68386;;2018
68242;;2018
68342;;2018
68358;;2018
68051;;2018
68329;;2018
68311;;2018
68193;;2018
68254;;2018
68316;;2018
68327;;2018
68204;;2018
68347;;2018
68226;;2018
72187;1319;2018
68318;;2018
68377;;2018
68174;;2018
68077;;2018
68341;;2018
68380;;2018
68084;;2018
68021;;2018
68152;;2018
68098;;2018
68221;;2018
68131;;2018
68006;;2018
68207;;2018
68323;;2018
68265;;2018
68243;;2018
68004;;2018
68340;;2018
68212;;2018
68176;;2018
68312;;2018
68160;;2018
68135;;2018
68049;;2018
68099;;2018
68183;;2018
68057;;2018
68121;;2018
68324;;2018
68149;;2018
68165;;2018
68119;;2018
63101;704;2018
68127;;2018
68132;;2018
68216;;2018
68373;;2018
68017;;2018
68138;;2018
68320;;2018
68059;;2018
68297;;2018
68248;;2018
68273;;2018
68198;;2018
68105;;2018
68309;;2018
68263;;2018
68120;;2018
68075;;2018
68259;;2018
68333;;2018
68090;;2018
68303;;2018
68257;;2018
73247;1996;2018
68128;;2018
64395;962;2018
68103;;2018
68025;;2018
68202;;2018
67148;;2018
68240;;2018
68055;;2018
68168;;2018
68033;;2018
68356;;2018
68363;;2018
68129;;2018
68305;;2018
68306;;2018
68042;;2018
68137;;2018
68190;;2018
68074;;2018
68100;;2018
68141;;2018
68080;;2018
68124;;2018
68101;;2018
68018;;2018
68186;;2018
68181;;2018
68170;;2018
68117;;2018
68054;;2018
68222;;2018
68067;;2018
68353;;2018
68349;;2018
68163;;2018
68286;;2018
68062;;2018
68139;;2018
68093;;2018
68107;;2018
68288;;2018
68191;;2018
68081;;2018
68384;;2018
68357;;2018
68056;;2018
68194;;2018
68268;;2018
68169;;2018
90071;1742;2018
68249;;2018
68368;;2018
67304;;2018
68142;;2018
90043;1799;2018
68173;;2018
90027;;2018
68175;;2018
68317;;2018
38001;1701;2018
88120;825;2018
68097;;2018
88032;1330;2018
68044;;2018
68050;;2018
68304;;2018
68214;;2018
90033;1496;2018
68068;;2018
68052;;2018
68086;;2018
68060;;2018
90025;1727;2018
90084;1701;2018
90105;1549;2018
68219;;2018
14409;2616;2018
68024;;2018
68330;;2018
90019;1297;2018
68282;;2018
68162;;2018
90024;;2018
68337;;2018
76435;1279;2018
68071;;2018
90002;1950;2018
68299;;2018
68085;;2018
90058;1613;2018
68115;;2018
90100;1850;2018
68336;;2018
90064;1840;2018
90095;1443;2018
90081;1388;2018
68002;;2018
68326;;2018
68079;;2018
68293;;2018
68215;;2018
68179;;2018
68125;;2018
68313;;2018
67056;;2018
68200;;2018
68192;;2018
90078;;2018
90014;1717;2018
68269;;2018
90028;1686;2018
90101;1813;2018
68095;;2018
68227;;2018
68028;;2018
68026;;2018
67281;;2018
14328;2865;2018
68237;;2018
68366;;2018
68110;;2018
68153;;2018
67360;;2018
68338;;2018
68143;;2018
68345;;2018
68157;;2018
68252;;2018
67474;;2018
68209;;2018
67121;;2018
68023;;2018
67187;;2018
68161;;2018
68146;;2018
68155;;2018
68383;;2018
68113;;2018
68147;;2018
68234;;2018
25275;1487;2018
68274;;2018
68335;;2018
68063;;2018
67053;;2018
68166;;2018
68203;;2018
68343;;2018
68064;;2018
68032;;2018
68261;;2018
68015;;2018
68177;;2018
68270;;2018
68045;;2018
68144;;2018
68043;;2018
2B188;1695;2018
68262;;2018
68230;;2018
68041;;2018
68290;;2018
68376;;2018
72160;1242;2018
68381;;2018
68229;;2018
68375;;2018
68296;;2018
68046;;2018
68267;;2018
68116;;2018
68315;;2018
68040;;2018
68122;;2018
67073;;2018
68082;;2018
68154;;2018
67461;;2018
68279;;2018
68322;;2018
68348;;2018
67005;;2018
68224;;2018
57046;;2018
68334;;2018
68289;;2018
67340;;2018
68029;;2018
68300;;2018
68258;;2018
68260;;2018
68012;;2018
68276;;2018
68217;;2018
68271;;2018
68180;;2018
68178;;2018
68218;;2018
68225;;2018
68292;;2018
68199;;2018
68256;;2018
57301;;2018
68195;;2018
68091;;2018
68302;;2018
88268;1184;2018
68359;;2018
68159;;2018
38243;1467;2018
68241;;2018
68106;;2018
68278;;2018
68011;;2018
68088;;2018
68188;;2018
68022;;2018
68156;;2018
68102;;2018
68266;;2018
68020;;2018
67462;;2018
68283;;2018
67311;;2018
